city_development_index,gender,relevent_experience,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.92,Male,Has relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,4,266,notmove
0.866,Male,Has relevent experience,Masters,STEM,10,500-999,Pvt Ltd,1,163,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Funded Startup,2,61,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,2,90,notmove
0.897,Male,No relevent experience,Masters,STEM,11,10/49,Pvt Ltd,4,106,notmove
0.897,Male,Has relevent experience,Masters,STEM,16,50-99,Pvt Ltd,>4,146,notmove
0.926,Male,Has relevent experience,Masters,Humanities,<1,50-99,Pvt Ltd,1,4,notmove
0.74,Male,No relevent experience,Masters,STEM,14,1000-4999,NGO,3,96,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,50-99,Funded Startup,1,50,notmove
0.915,Male,Has relevent experience,Masters,Humanities,>20,5000-9999,Public Sector,1,113,notmove
0.804,Male,Has relevent experience,Masters,Other,2,10/49,Pvt Ltd,1,40,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,29,notmove
0.624,Female,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,2,38,move
0.897,Male,Has relevent experience,Masters,STEM,4,50-99,Funded Startup,1,52,notmove
0.794,Male,Has relevent experience,Graduate,STEM,11,10000+,Pvt Ltd,2,17,notmove
0.624,Male,Has relevent experience,Masters,STEM,3,50-99,Pvt Ltd,never,168,move
0.92,Male,Has relevent experience,Masters,STEM,9,1000-4999,Pvt Ltd,2,139,notmove
0.92,Male,No relevent experience,Phd,STEM,10,50-99,Public Sector,1,10,move
0.92,Male,Has relevent experience,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,18,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,5,100-500,Pvt Ltd,2,11,move
0.92,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,>4,24,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,10/49,Early Stage Startup,1,15,notmove
0.91,Male,Has relevent experience,Graduate,No Major,2,50-99,Pvt Ltd,1,31,notmove
0.624,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,1,24,move
0.91,Male,Has relevent experience,Graduate,STEM,1,50-99,Pvt Ltd,never,58,notmove
0.91,Male,Has relevent experience,Graduate,STEM,3,10/49,Pvt Ltd,1,65,notmove
0.579,Male,Has relevent experience,Graduate,STEM,3,10/49,Pvt Ltd,1,21,move
0.92,Male,Has relevent experience,Graduate,STEM,15,10000+,Pvt Ltd,3,64,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,<10,Pvt Ltd,2,36,move
0.579,Male,No relevent experience,Graduate,Other,6,100-500,Pvt Ltd,2,5,notmove
0.624,Male,Has relevent experience,Masters,STEM,9,500-999,Funded Startup,2,80,notmove
0.624,Male,No relevent experience,Graduate,STEM,4,<10,Early Stage Startup,1,23,move
0.939,Male,No relevent experience,Graduate,Business Degree,14,1000-4999,Pvt Ltd,>4,100,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,13,notmove
0.91,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,>4,72,notmove
0.843,Male,Has relevent experience,Graduate,STEM,6,500-999,Pvt Ltd,>4,123,notmove
0.92,Male,Has relevent experience,Graduate,Arts,7,50-99,Pvt Ltd,2,180,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,1,19,notmove
0.856,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,2,182,move
0.92,Male,Has relevent experience,Graduate,STEM,19,100-500,Pvt Ltd,1,88,notmove
0.903,Male,Has relevent experience,Masters,STEM,8,100-500,Pvt Ltd,3,55,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,10/49,Funded Startup,2,18,notmove
0.666,Male,Has relevent experience,Graduate,STEM,14,<10,Pvt Ltd,1,98,move
0.895,Male,No relevent experience,Phd,STEM,>20,100-500,Public Sector,>4,24,notmove
0.91,Male,No relevent experience,Masters,STEM,8,1000-4999,Pvt Ltd,1,33,notmove
0.926,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,1,262,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,9,100-500,Funded Startup,4,36,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,100-500,Pvt Ltd,>4,45,notmove
0.926,Male,Has relevent experience,Masters,STEM,13,100-500,Pvt Ltd,3,28,notmove
0.92,Female,Has relevent experience,Graduate,Business Degree,>20,10000+,Pvt Ltd,>4,4,notmove
0.624,Male,Has relevent experience,Masters,STEM,7,5000-9999,Pvt Ltd,>4,7,move
0.91,Female,Has relevent experience,Masters,STEM,9,50-99,Pvt Ltd,1,4,notmove
0.855,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,2,12,notmove
0.555,Male,Has relevent experience,Graduate,Arts,2,100-500,Early Stage Startup,1,20,notmove
0.925,Male,No relevent experience,Masters,STEM,13,100-500,Funded Startup,1,292,notmove
0.89,Male,Has relevent experience,Masters,STEM,>20,100-500,Public Sector,>4,42,notmove
0.804,Male,Has relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,>4,47,notmove
0.836,Male,Has relevent experience,Masters,STEM,11,10000+,Pvt Ltd,1,8,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,1,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,10/49,Funded Startup,1,152,notmove
0.74,Male,Has relevent experience,Graduate,STEM,13,<10,Pvt Ltd,2,57,notmove
0.92,Male,Has relevent experience,Graduate,STEM,14,50-99,Funded Startup,3,24,notmove
0.855,Female,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,2,66,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,2,56,notmove
0.804,Male,Has relevent experience,Masters,STEM,10,5000-9999,Pvt Ltd,1,23,notmove
0.92,Male,Has relevent experience,Masters,STEM,9,10000+,Pvt Ltd,4,90,notmove
0.926,Male,Has relevent experience,Graduate,STEM,14,1000-4999,Pvt Ltd,2,63,notmove
0.897,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,98,notmove
0.767,Female,Has relevent experience,Graduate,STEM,7,10/49,Pvt Ltd,1,17,move
0.624,Male,No relevent experience,Masters,STEM,15,5000-9999,Pvt Ltd,>4,46,move
0.92,Male,Has relevent experience,Phd,STEM,12,1000-4999,Pvt Ltd,1,51,notmove
0.579,Male,Has relevent experience,Graduate,STEM,15,50-99,Funded Startup,2,90,notmove
0.767,Female,Has relevent experience,Graduate,STEM,11,500-999,Pvt Ltd,>4,26,notmove
0.624,Female,No relevent experience,Masters,STEM,<1,10/49,Pvt Ltd,1,6,move
0.624,Female,Has relevent experience,Graduate,STEM,5,1000-4999,Pvt Ltd,1,30,notmove
0.624,Male,No relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,3,164,move
0.893,Male,No relevent experience,Graduate,STEM,11,10000+,Pvt Ltd,1,16,notmove
0.897,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,2,39,notmove
0.789,Male,Has relevent experience,Graduate,STEM,10,100-500,Public Sector,1,4,notmove
0.847,Male,No relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,1,13,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,2,55,notmove
0.925,Male,Has relevent experience,Masters,STEM,8,10000+,Pvt Ltd,2,124,notmove
0.738,Male,Has relevent experience,Masters,STEM,10,5000-9999,Pvt Ltd,>4,55,notmove
0.896,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,1,21,notmove
0.92,Female,No relevent experience,Phd,STEM,17,100-500,NGO,4,16,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10/49,Pvt Ltd,>4,110,notmove
0.939,Male,Has relevent experience,Masters,STEM,14,10000+,Pvt Ltd,1,82,notmove
0.913,Male,Has relevent experience,Graduate,No Major,>20,100-500,Pvt Ltd,1,39,notmove
0.926,Male,Has relevent experience,Graduate,STEM,12,10000+,Pvt Ltd,4,35,notmove
0.887,Male,Has relevent experience,Graduate,STEM,2,500-999,Pvt Ltd,2,17,notmove
0.767,Male,Has relevent experience,Phd,STEM,>20,10000+,Pvt Ltd,1,34,notmove
0.92,Female,Has relevent experience,Graduate,Arts,4,10/49,Pvt Ltd,3,87,notmove
0.836,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,2,47,notmove
0.92,Male,Has relevent experience,Masters,Business Degree,16,<10,Pvt Ltd,1,42,notmove
0.893,Male,Has relevent experience,Graduate,STEM,13,1000-4999,Pvt Ltd,2,10,notmove
0.893,Male,Has relevent experience,Masters,STEM,10,<10,Pvt Ltd,1,188,notmove
0.913,Male,Has relevent experience,Graduate,STEM,19,100-500,NGO,2,138,notmove
0.624,Male,Has relevent experience,Masters,STEM,6,500-999,Pvt Ltd,2,155,move
0.949,Male,Has relevent experience,Graduate,STEM,11,10000+,Pvt Ltd,1,45,notmove
0.836,Male,No relevent experience,Graduate,STEM,8,500-999,Pvt Ltd,1,7,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,1,12,move
0.887,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,1,28,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,500-999,Pvt Ltd,2,17,notmove
0.92,Female,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,2,27,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,50-99,Pvt Ltd,2,162,notmove
0.92,Female,Has relevent experience,Graduate,No Major,15,50-99,Funded Startup,2,48,move
0.91,Male,Has relevent experience,Masters,Humanities,1,10/49,Pvt Ltd,1,69,notmove
0.624,Male,Has relevent experience,Graduate,STEM,8,10000+,Pvt Ltd,1,62,move
0.855,Male,Has relevent experience,Masters,STEM,8,10000+,Pvt Ltd,>4,3,notmove
0.926,Male,Has relevent experience,Graduate,No Major,5,1000-4999,Pvt Ltd,never,86,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,>4,242,notmove
0.926,Male,Has relevent experience,Graduate,No Major,10,100-500,Pvt Ltd,1,16,move
0.925,Female,No relevent experience,Graduate,STEM,2,10/49,Early Stage Startup,1,100,notmove
0.743,Male,Has relevent experience,Graduate,No Major,>20,500-999,Public Sector,3,28,notmove
0.847,Male,Has relevent experience,Masters,STEM,12,500-999,Public Sector,never,58,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,2,28,notmove
0.926,Male,Has relevent experience,Masters,STEM,10,10000+,Pvt Ltd,1,42,notmove
0.804,Male,Has relevent experience,Masters,Business Degree,8,100-500,Pvt Ltd,1,78,notmove
0.899,Male,Has relevent experience,Graduate,STEM,15,10000+,Pvt Ltd,1,282,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,never,84,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,<10,Early Stage Startup,1,19,notmove
0.92,Male,Has relevent experience,Phd,STEM,15,50-99,Funded Startup,4,108,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,10/49,Pvt Ltd,1,31,move
0.624,Male,No relevent experience,Graduate,STEM,7,5000-9999,Pvt Ltd,2,38,notmove
0.926,Male,No relevent experience,Phd,STEM,14,5000-9999,Public Sector,>4,9,move
0.915,Male,Has relevent experience,Graduate,STEM,5,500-999,Pvt Ltd,1,28,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,500-999,Pvt Ltd,1,48,move
0.624,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,4,13,move
0.624,Male,Has relevent experience,Graduate,STEM,1,50-99,Pvt Ltd,1,25,move
0.926,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,1,32,move
0.92,Male,Has relevent experience,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,1,65,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,4,28,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,3,56,move
0.92,Male,Has relevent experience,Graduate,STEM,16,50-99,Pvt Ltd,2,83,notmove
0.55,Male,Has relevent experience,Graduate,STEM,4,500-999,Pvt Ltd,2,192,notmove
0.767,Male,Has relevent experience,Graduate,STEM,20,10000+,Pvt Ltd,>4,34,move
0.579,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,16,move
0.924,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,37,notmove
0.91,Male,No relevent experience,Graduate,No Major,>20,50-99,NGO,>4,44,notmove
0.92,Male,Has relevent experience,Graduate,Arts,19,100-500,Public Sector,>4,149,notmove
0.893,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,2,64,move
0.624,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,2,4,move
0.624,Male,Has relevent experience,Masters,STEM,10,100-500,Pvt Ltd,>4,96,move
0.926,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,never,132,notmove
0.92,Male,Has relevent experience,Graduate,STEM,2,100-500,NGO,1,143,notmove
0.92,Male,No relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,3,45,notmove
0.924,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,3,152,notmove
0.722,Male,Has relevent experience,Masters,STEM,2,100-500,Pvt Ltd,1,14,notmove
0.92,Male,No relevent experience,Graduate,STEM,7,1000-4999,NGO,4,6,notmove
0.74,Male,No relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,3,92,notmove
0.73,Male,Has relevent experience,Graduate,STEM,5,<10,Pvt Ltd,1,16,notmove
0.579,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,1,34,move
0.926,Male,No relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,97,notmove
0.666,Female,Has relevent experience,Graduate,STEM,18,50-99,Pvt Ltd,>4,4,notmove
0.92,Male,Has relevent experience,Graduate,STEM,17,50-99,Pvt Ltd,1,34,notmove
0.878,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,3,47,notmove
0.92,Male,Has relevent experience,Graduate,STEM,1,100-500,Pvt Ltd,1,34,notmove
0.897,Male,No relevent experience,Masters,STEM,3,1000-4999,Pvt Ltd,>4,35,notmove
0.698,Male,Has relevent experience,Graduate,STEM,2,5000-9999,Pvt Ltd,1,170,notmove
0.92,Male,Has relevent experience,Masters,STEM,4,10000+,Pvt Ltd,2,264,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,4,48,move
0.92,Male,Has relevent experience,Masters,STEM,5,5000-9999,Pvt Ltd,2,3,notmove
0.903,Male,Has relevent experience,Graduate,Humanities,4,50-99,Public Sector,2,42,move
0.92,Male,No relevent experience,Graduate,STEM,3,500-999,Public Sector,1,11,notmove
0.899,Male,Has relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,>4,24,notmove
0.92,Male,Has relevent experience,Masters,Other,9,50-99,Pvt Ltd,2,8,notmove
0.624,Male,Has relevent experience,Masters,STEM,8,1000-4999,Pvt Ltd,1,149,notmove
0.624,Male,Has relevent experience,Masters,STEM,8,500-999,Pvt Ltd,3,108,notmove
0.558,Male,Has relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,>4,87,move
0.84,Male,No relevent experience,Graduate,Other,19,10/49,Pvt Ltd,>4,94,notmove
0.925,Male,Has relevent experience,Graduate,STEM,5,10/49,Pvt Ltd,2,30,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,never,153,move
0.624,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,1,98,move
0.91,Male,No relevent experience,Masters,STEM,4,<10,Early Stage Startup,1,90,notmove
0.923,Male,Has relevent experience,Masters,STEM,9,50-99,Pvt Ltd,1,70,notmove
0.89,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,108,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,<10,Early Stage Startup,4,102,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,1,60,notmove
0.897,Male,Has relevent experience,Masters,STEM,4,10/49,Pvt Ltd,2,34,notmove
0.903,Male,Has relevent experience,Graduate,STEM,4,5000-9999,Pvt Ltd,never,56,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,notmove
0.92,Male,Has relevent experience,Graduate,STEM,2,50-99,Pvt Ltd,1,7,notmove
0.895,Male,Has relevent experience,Graduate,STEM,17,1000-4999,Pvt Ltd,>4,39,notmove
0.527,Male,Has relevent experience,Graduate,STEM,7,500-999,Pvt Ltd,1,67,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,100-500,Pvt Ltd,1,32,notmove
0.689,Male,No relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,18,notmove
0.843,Male,No relevent experience,Masters,Humanities,6,10000+,Pvt Ltd,2,332,notmove
0.91,Female,Has relevent experience,Graduate,STEM,5,500-999,Pvt Ltd,2,12,notmove
0.624,Male,No relevent experience,Graduate,STEM,3,<10,Early Stage Startup,1,55,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Funded Startup,2,67,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,10/49,Pvt Ltd,1,34,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,1,25,notmove
0.754,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,10/49,Funded Startup,1,152,notmove
0.855,Male,No relevent experience,Masters,STEM,14,<10,Pvt Ltd,1,34,notmove
0.91,Male,Has relevent experience,Graduate,STEM,6,1000-4999,Pvt Ltd,1,31,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Funded Startup,1,26,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,10/49,NGO,1,116,move
0.698,Male,No relevent experience,Graduate,Other,1,5000-9999,Pvt Ltd,1,46,move
0.926,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,6,notmove
0.624,Male,No relevent experience,Graduate,STEM,2,<10,Pvt Ltd,never,37,move
0.897,Male,Has relevent experience,Masters,Other,12,50-99,Funded Startup,1,256,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,50-99,Early Stage Startup,1,9,notmove
0.624,Female,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,>4,43,notmove
0.624,Male,No relevent experience,Graduate,STEM,13,10/49,NGO,1,21,move
0.926,Male,Has relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,4,25,notmove
0.743,Male,Has relevent experience,Masters,STEM,7,50-99,Public Sector,1,17,notmove
0.92,Female,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,81,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,1,32,notmove
0.923,Male,Has relevent experience,Graduate,STEM,>20,100-500,Funded Startup,3,100,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,>20,10000+,Pvt Ltd,2,124,notmove
0.92,Male,No relevent experience,Graduate,Arts,>20,100-500,Pvt Ltd,>4,18,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,2,6,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,1,12,notmove
0.899,Male,Has relevent experience,Masters,STEM,15,50-99,Pvt Ltd,3,18,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,50-99,Pvt Ltd,>4,41,notmove
0.92,Male,No relevent experience,Graduate,STEM,6,100-500,NGO,>4,89,notmove
0.769,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,1,5,notmove
0.925,Male,No relevent experience,Graduate,STEM,>20,<10,Early Stage Startup,>4,46,notmove
0.925,Male,Has relevent experience,Masters,STEM,10,50-99,Pvt Ltd,1,220,notmove
0.92,Male,Has relevent experience,Graduate,STEM,20,10000+,Pvt Ltd,1,16,notmove
0.92,Male,Has relevent experience,Masters,STEM,17,100-500,Pvt Ltd,2,84,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,3,21,notmove
0.897,Female,Has relevent experience,Masters,STEM,14,10000+,Pvt Ltd,2,98,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,1,84,notmove
0.91,Male,No relevent experience,Graduate,Humanities,2,500-999,Pvt Ltd,1,146,notmove
0.698,Male,No relevent experience,Graduate,STEM,3,10/49,NGO,1,83,notmove
0.92,Male,Has relevent experience,Graduate,Business Degree,5,500-999,Pvt Ltd,>4,128,notmove
0.926,Male,Has relevent experience,Masters,STEM,14,50-99,Pvt Ltd,4,28,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,5000-9999,Public Sector,>4,77,notmove
0.624,Male,Has relevent experience,Graduate,Business Degree,14,<10,Pvt Ltd,1,87,move
0.624,Male,Has relevent experience,Graduate,STEM,12,10000+,Pvt Ltd,1,10,move
0.74,Male,Has relevent experience,Masters,STEM,16,1000-4999,Public Sector,1,51,notmove
0.754,Male,Has relevent experience,Graduate,STEM,7,500-999,Pvt Ltd,2,30,notmove
0.893,Male,Has relevent experience,Graduate,STEM,20,100-500,Public Sector,1,96,notmove
0.925,Male,Has relevent experience,Phd,STEM,6,50-99,Early Stage Startup,2,105,notmove
0.698,Female,No relevent experience,Graduate,Other,3,10/49,Funded Startup,1,14,notmove
0.624,Male,Has relevent experience,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,61,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,500-999,Pvt Ltd,2,60,notmove
0.698,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,1,20,notmove
0.897,Male,Has relevent experience,Masters,STEM,8,100-500,Pvt Ltd,1,143,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,10/49,Early Stage Startup,1,28,notmove
0.624,Male,Has relevent experience,Graduate,STEM,1,<10,Pvt Ltd,1,31,move
0.92,Female,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,44,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,56,move
0.91,Male,Has relevent experience,Graduate,STEM,17,1000-4999,Pvt Ltd,4,92,notmove
0.92,Male,No relevent experience,Graduate,STEM,3,10000+,NGO,1,94,notmove
0.925,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,1,77,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,26,notmove
