city_development_index,gender,relevent_experience,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.91,Male,Has relevent experience,Graduate,STEM,18,50-99,Pvt Ltd,>4,9,notmove
0.92,Male,Has relevent experience,Graduate,STEM,12,50-99,Funded Startup,1,42,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,10000+,Pvt Ltd,1,172,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,26,notmove
0.624,Male,Has relevent experience,Masters,STEM,7,10000+,Pvt Ltd,2,13,notmove
0.92,Male,Has relevent experience,Graduate,Other,1,10/49,Pvt Ltd,1,18,notmove
0.92,Male,Has relevent experience,Phd,STEM,>20,10000+,Pvt Ltd,2,17,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,3,134,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,>4,91,move
0.776,Male,Has relevent experience,Graduate,Other,4,<10,Pvt Ltd,1,108,notmove
0.624,Male,Has relevent experience,Masters,STEM,7,50-99,Funded Startup,1,24,move
0.666,Male,Has relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,1,24,notmove
0.802,Male,Has relevent experience,Graduate,STEM,15,<10,Pvt Ltd,>4,36,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,1000-4999,Pvt Ltd,1,96,notmove
0.92,Male,No relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,2,7,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,3,154,notmove
0.847,Female,Has relevent experience,Graduate,Other,14,<10,Pvt Ltd,2,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,21,notmove
0.689,Male,Has relevent experience,Graduate,STEM,6,<10,Funded Startup,2,23,notmove
0.926,Male,Has relevent experience,Masters,STEM,10,100-500,Pvt Ltd,1,28,notmove
0.624,Male,Has relevent experience,Masters,STEM,17,10000+,Other,1,26,move
0.878,Male,Has relevent experience,Masters,STEM,9,50-99,Pvt Ltd,3,14,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,500-999,Pvt Ltd,>4,26,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,100-500,Other,>4,24,notmove
0.92,Male,Has relevent experience,Graduate,Other,>20,1000-4999,Pvt Ltd,>4,11,notmove
0.884,Male,No relevent experience,Masters,STEM,8,<10,Early Stage Startup,2,50,notmove
0.624,Male,Has relevent experience,Masters,STEM,2,50-99,Funded Startup,1,30,notmove
0.55,Male,Has relevent experience,Graduate,No Major,7,500-999,Pvt Ltd,2,72,move
0.893,Male,Has relevent experience,Graduate,No Major,14,50-99,Early Stage Startup,4,80,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Public Sector,3,9,notmove
0.899,Female,Has relevent experience,Masters,STEM,16,10000+,Pvt Ltd,>4,50,notmove
0.895,Female,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,156,move
0.913,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,never,322,notmove
0.624,Female,Has relevent experience,Graduate,STEM,5,1000-4999,Pvt Ltd,1,37,move
0.91,Male,Has relevent experience,Graduate,No Major,5,10/49,Pvt Ltd,2,92,notmove
0.91,Male,Has relevent experience,Graduate,STEM,18,100-500,Pvt Ltd,>4,61,notmove
0.913,Male,Has relevent experience,Graduate,STEM,7,10/49,Pvt Ltd,>4,21,notmove
0.884,Male,Has relevent experience,Masters,STEM,11,<10,Pvt Ltd,1,36,notmove
0.91,Female,Has relevent experience,Phd,STEM,>20,50-99,Pvt Ltd,1,106,move
0.92,Male,Has relevent experience,Graduate,Humanities,4,10/49,Pvt Ltd,3,75,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,100-500,Public Sector,>4,164,move
0.754,Male,Has relevent experience,Masters,STEM,12,1000-4999,Pvt Ltd,2,47,notmove
0.843,Male,Has relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,>4,45,notmove
0.92,Male,Has relevent experience,Masters,STEM,5,1000-4999,Other,1,52,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,4,4,move
0.624,Male,Has relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,2,61,notmove
0.925,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,124,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,<10,Funded Startup,1,10,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,2,20,notmove
0.624,Female,Has relevent experience,Graduate,STEM,9,10000+,Pvt Ltd,2,54,notmove
0.939,Male,Has relevent experience,Graduate,STEM,9,100-500,Funded Startup,3,160,move
0.899,Male,Has relevent experience,Graduate,Business Degree,10,10/49,Funded Startup,1,45,notmove
0.926,Male,Has relevent experience,Masters,STEM,11,50-99,Pvt Ltd,1,25,notmove
0.92,Male,Has relevent experience,Graduate,Arts,>20,50-99,Pvt Ltd,>4,47,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,50-99,Funded Startup,4,26,notmove
0.624,Female,No relevent experience,Graduate,STEM,2,<10,NGO,1,26,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Funded Startup,1,24,notmove
0.884,Male,Has relevent experience,Masters,STEM,>20,10/49,Pvt Ltd,4,32,notmove
0.624,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,3,21,notmove
0.878,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,42,notmove
0.804,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,>4,7,notmove
0.698,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,never,47,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,51,notmove
0.804,Male,Has relevent experience,Masters,STEM,11,50-99,Pvt Ltd,1,154,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,100-500,Pvt Ltd,1,40,move
0.92,Female,Has relevent experience,Graduate,Humanities,>20,<10,Pvt Ltd,3,11,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,<10,Early Stage Startup,4,94,notmove
0.92,Male,No relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,3,27,notmove
0.624,Male,Has relevent experience,Masters,STEM,8,50-99,Pvt Ltd,>4,57,notmove
0.913,Male,Has relevent experience,Masters,STEM,18,10/49,Funded Startup,2,11,notmove
0.899,Male,Has relevent experience,Graduate,STEM,20,500-999,Pvt Ltd,2,19,notmove
0.897,Male,Has relevent experience,Masters,STEM,18,5000-9999,Pvt Ltd,>4,41,notmove
0.926,Male,Has relevent experience,Masters,STEM,11,10000+,Pvt Ltd,>4,78,notmove
0.624,Male,No relevent experience,Graduate,STEM,2,10/49,Early Stage Startup,2,20,notmove
0.743,Male,Has relevent experience,Graduate,STEM,14,10000+,Pvt Ltd,>4,19,notmove
0.897,Male,Has relevent experience,Masters,STEM,5,10000+,Pvt Ltd,1,100,move
0.91,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,89,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,500-999,Pvt Ltd,1,80,move
0.92,Male,Has relevent experience,Masters,STEM,11,10000+,Pvt Ltd,3,6,notmove
0.897,Male,Has relevent experience,Masters,STEM,6,50-99,Pvt Ltd,1,81,notmove
0.796,Male,Has relevent experience,Masters,Other,4,100-500,Public Sector,2,7,notmove
0.897,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,2,68,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,10000+,Pvt Ltd,1,44,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,22,notmove
0.926,Male,No relevent experience,Masters,Humanities,2,100-500,Public Sector,2,30,move
0.83,Male,Has relevent experience,Graduate,STEM,12,5000-9999,Pvt Ltd,>4,106,notmove
0.624,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,31,notmove
0.698,Male,Has relevent experience,Graduate,STEM,14,100-500,Pvt Ltd,2,20,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,<10,Funded Startup,1,5,notmove
0.92,Male,Has relevent experience,Masters,STEM,3,10000+,Pvt Ltd,1,52,notmove
0.855,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,2,6,notmove
0.91,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,3,15,notmove
0.855,Male,Has relevent experience,Masters,STEM,12,100-500,Pvt Ltd,1,42,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,2,55,move
0.92,Male,Has relevent experience,Masters,STEM,14,100-500,Pvt Ltd,1,172,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,2,16,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,>4,27,move
0.913,Male,No relevent experience,Phd,STEM,>20,100-500,NGO,2,70,notmove
0.92,Male,Has relevent experience,Masters,STEM,14,5000-9999,Pvt Ltd,>4,136,notmove
0.91,Female,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,4,167,notmove
0.939,Male,Has relevent experience,Masters,STEM,11,10000+,Pvt Ltd,1,46,notmove
0.939,Male,Has relevent experience,Graduate,STEM,14,1000-4999,Public Sector,>4,41,notmove
0.915,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,4,notmove
0.91,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,>4,166,move
0.887,Male,No relevent experience,Graduate,No Major,>20,100-500,Pvt Ltd,>4,21,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,10/49,Pvt Ltd,2,112,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,7,10000+,Pvt Ltd,never,82,notmove
0.92,Male,Has relevent experience,Masters,STEM,9,50-99,Pvt Ltd,>4,42,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,10/49,Pvt Ltd,>4,143,notmove
0.91,Male,Has relevent experience,Masters,STEM,19,10000+,Pvt Ltd,2,192,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,1,84,move
0.91,Male,Has relevent experience,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,142,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,78,notmove
0.624,Male,Has relevent experience,Graduate,STEM,9,100-500,Pvt Ltd,>4,11,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,2,35,move
0.743,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,>4,68,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,5,5000-9999,Pvt Ltd,1,25,move
0.91,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,78,notmove
0.776,Male,Has relevent experience,Masters,Other,10,<10,Pvt Ltd,2,35,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,1,32,notmove
0.855,Female,No relevent experience,Masters,STEM,13,1000-4999,Pvt Ltd,>4,51,notmove
0.91,Male,Has relevent experience,Masters,STEM,9,1000-4999,Pvt Ltd,1,18,notmove
0.926,Male,Has relevent experience,Masters,Humanities,>20,<10,Pvt Ltd,4,26,move
0.939,Male,Has relevent experience,Graduate,STEM,10,<10,Pvt Ltd,3,68,notmove
0.913,Male,Has relevent experience,Phd,STEM,>20,50-99,Funded Startup,4,72,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,98,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,Funded Startup,>4,14,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,100-500,Pvt Ltd,1,48,notmove
0.897,Male,Has relevent experience,Masters,STEM,18,100-500,Funded Startup,>4,91,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,11,50-99,Pvt Ltd,3,37,notmove
0.926,Male,Has relevent experience,Graduate,STEM,16,500-999,Pvt Ltd,2,19,notmove
0.92,Female,Has relevent experience,Graduate,STEM,13,10000+,Pvt Ltd,1,24,notmove
0.55,Male,Has relevent experience,Graduate,STEM,4,10/49,Pvt Ltd,2,23,move
0.92,Male,Has relevent experience,Graduate,STEM,18,50-99,Funded Startup,1,147,move
0.926,Male,Has relevent experience,Masters,Business Degree,17,1000-4999,Pvt Ltd,>4,90,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,10/49,Pvt Ltd,1,64,notmove
0.738,Male,Has relevent experience,Graduate,STEM,12,1000-4999,Pvt Ltd,1,41,notmove
0.91,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,>4,216,notmove
0.666,Female,Has relevent experience,Masters,STEM,13,500-999,Public Sector,>4,28,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,75,notmove
0.91,Male,Has relevent experience,Graduate,STEM,12,100-500,Pvt Ltd,1,206,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,134,notmove
0.92,Female,Has relevent experience,Graduate,STEM,8,500-999,Funded Startup,1,134,notmove
0.698,Male,Has relevent experience,Graduate,STEM,10,500-999,Pvt Ltd,4,24,notmove
0.624,Male,Has relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,1,10,move
0.624,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,2,94,move
0.92,Male,Has relevent experience,Graduate,STEM,10,10/49,Early Stage Startup,>4,67,move
0.624,Male,Has relevent experience,Graduate,STEM,2,<10,Pvt Ltd,1,131,notmove
0.926,Male,Has relevent experience,Graduate,STEM,9,100-500,Pvt Ltd,>4,95,move
0.939,Female,Has relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,>4,105,notmove
0.924,Male,Has relevent experience,Phd,STEM,>20,10000+,Pvt Ltd,1,140,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,<10,Pvt Ltd,>4,24,notmove
0.897,Female,Has relevent experience,Masters,STEM,6,500-999,Pvt Ltd,2,63,notmove
0.897,Male,Has relevent experience,Masters,STEM,7,1000-4999,Public Sector,>4,29,notmove
0.92,Male,No relevent experience,Masters,STEM,8,50-99,NGO,3,28,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,2,22,notmove
0.924,Male,Has relevent experience,Graduate,STEM,>20,<10,Early Stage Startup,2,198,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Public Sector,>4,33,notmove
0.895,Male,No relevent experience,Phd,STEM,9,1000-4999,Public Sector,>4,210,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,>4,22,notmove
0.92,Male,Has relevent experience,Masters,Humanities,10,10000+,Pvt Ltd,2,7,notmove
0.926,Male,Has relevent experience,Masters,STEM,9,1000-4999,Pvt Ltd,1,15,notmove
0.624,Male,Has relevent experience,Graduate,Business Degree,3,100-500,NGO,1,13,notmove
0.89,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,37,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,66,notmove
0.92,Male,Has relevent experience,Graduate,Other,6,100-500,Pvt Ltd,2,15,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,109,notmove
0.698,Male,Has relevent experience,Graduate,STEM,2,10/49,Pvt Ltd,1,85,notmove
0.92,Male,No relevent experience,Graduate,STEM,17,100-500,Funded Startup,>4,14,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Funded Startup,>4,6,notmove
0.926,Male,No relevent experience,Graduate,Humanities,9,5000-9999,NGO,2,74,notmove
0.624,Male,Has relevent experience,Masters,STEM,10,10/49,Pvt Ltd,3,18,notmove
0.884,Male,Has relevent experience,Graduate,STEM,14,50-99,Pvt Ltd,3,20,notmove
0.91,Male,No relevent experience,Graduate,STEM,16,10000+,Public Sector,2,15,notmove
0.92,Male,Has relevent experience,Graduate,Other,>20,1000-4999,Pvt Ltd,>4,24,notmove
0.926,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,1,65,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,50-99,Pvt Ltd,3,250,notmove
0.698,Male,Has relevent experience,Masters,STEM,>20,<10,Public Sector,never,55,notmove
0.754,Male,Has relevent experience,Masters,STEM,16,50-99,Pvt Ltd,1,12,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,50-99,Funded Startup,1,18,notmove
0.92,Male,No relevent experience,Graduate,STEM,7,50-99,Funded Startup,1,167,notmove
0.924,Male,Has relevent experience,Graduate,STEM,9,10000+,Public Sector,2,45,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,1,290,move
0.92,Male,Has relevent experience,Graduate,STEM,8,5000-9999,Pvt Ltd,1,22,notmove
0.92,Female,Has relevent experience,Masters,STEM,5,50-99,Public Sector,3,107,notmove
0.924,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,57,notmove
0.742,Male,Has relevent experience,Graduate,STEM,18,10/49,Early Stage Startup,1,38,notmove
0.92,Male,Has relevent experience,Graduate,No Major,>20,1000-4999,NGO,>4,11,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,500-999,Pvt Ltd,1,100,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,3,notmove
0.92,Male,Has relevent experience,Masters,Arts,7,1000-4999,Pvt Ltd,3,21,notmove
0.92,Female,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,2,18,notmove
0.91,Male,Has relevent experience,Masters,Humanities,5,50-99,Early Stage Startup,2,25,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,>4,110,notmove
0.896,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,1,9,notmove
0.804,Male,No relevent experience,Masters,STEM,1,50-99,Public Sector,1,45,notmove
0.624,Female,Has relevent experience,Graduate,STEM,11,10000+,Pvt Ltd,1,51,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Public Sector,>4,26,notmove
0.924,Male,No relevent experience,Graduate,STEM,14,10000+,Pvt Ltd,1,26,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,>4,48,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,2,19,notmove
0.92,Male,No relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,3,22,notmove
0.743,Male,Has relevent experience,Masters,STEM,7,10/49,Funded Startup,1,61,move
0.92,Male,Has relevent experience,Graduate,STEM,13,10000+,Pvt Ltd,>4,8,notmove
0.884,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,4,25,notmove
0.794,Female,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,2,84,notmove
0.92,Female,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,>4,100,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,48,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,126,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,NGO,>4,110,notmove
0.843,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,>4,24,notmove
0.924,Male,Has relevent experience,Graduate,No Major,7,10/49,NGO,>4,23,notmove
0.91,Male,Has relevent experience,Graduate,STEM,12,5000-9999,Pvt Ltd,1,122,notmove
0.926,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,45,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,7,notmove
0.878,Male,Has relevent experience,Graduate,STEM,19,100-500,Pvt Ltd,1,17,notmove
0.884,Male,Has relevent experience,Masters,STEM,11,500-999,Funded Startup,1,22,notmove
0.682,Male,No relevent experience,Graduate,STEM,6,100-500,Public Sector,1,110,notmove
0.92,Male,No relevent experience,Graduate,STEM,15,10/49,Pvt Ltd,>4,18,move
0.91,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,2,29,notmove
0.794,Male,Has relevent experience,Graduate,STEM,13,10/49,Pvt Ltd,1,29,notmove
0.895,Male,No relevent experience,Graduate,STEM,7,<10,Funded Startup,4,22,notmove
0.802,Male,Has relevent experience,Masters,STEM,4,100-500,Pvt Ltd,1,26,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,8,notmove
0.949,Male,Has relevent experience,Graduate,STEM,15,<10,Pvt Ltd,1,116,notmove
0.91,Male,Has relevent experience,Masters,STEM,7,100-500,Pvt Ltd,1,52,notmove
0.896,Male,Has relevent experience,Graduate,STEM,7,<10,Funded Startup,2,30,notmove
0.689,Male,Has relevent experience,Graduate,STEM,12,10/49,Early Stage Startup,1,84,notmove
0.926,Male,Has relevent experience,Masters,STEM,17,500-999,Pvt Ltd,3,59,notmove
0.92,Male,Has relevent experience,Masters,STEM,15,10000+,Pvt Ltd,1,112,notmove
0.624,Male,No relevent experience,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,49,move
0.802,Male,Has relevent experience,Graduate,STEM,11,1000-4999,Pvt Ltd,2,70,notmove
0.897,Male,Has relevent experience,Masters,STEM,5,100-500,Pvt Ltd,2,9,notmove
0.563,Male,No relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,2,100,move
0.91,Male,Has relevent experience,Graduate,STEM,>20,100-500,NGO,1,5,notmove
0.878,Male,Has relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,1,19,move
0.92,Male,Has relevent experience,Graduate,STEM,4,5000-9999,Pvt Ltd,2,20,notmove
0.915,Female,Has relevent experience,Masters,STEM,20,100-500,Pvt Ltd,>4,19,notmove
0.92,Male,No relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,3,30,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,61,notmove
0.91,Male,Has relevent experience,Graduate,STEM,4,500-999,Pvt Ltd,1,87,notmove
0.91,Male,Has relevent experience,Masters,STEM,18,10000+,Pvt Ltd,2,17,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Funded Startup,1,76,notmove
0.698,Male,Has relevent experience,Graduate,STEM,>20,100-500,Public Sector,3,24,notmove
0.926,Male,Has relevent experience,Graduate,STEM,20,<10,Pvt Ltd,4,40,notmove
0.624,Male,Has relevent experience,Masters,STEM,11,10000+,Pvt Ltd,1,51,notmove
0.866,Male,Has relevent experience,Graduate,STEM,9,<10,Pvt Ltd,1,66,notmove
